track_name,artist,album,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Comme si - Edit version,Christine and the Queens,Comme si (Edit version),2nLlsu0gbJxFEEuhXCuMuL,0.22,0.733,0.669,2,-5.569,1,0.0563,0.234,3.16e-05,0.119,0.804,116.059,189373,4
Celebrando,CLUBZ,Texturas,5C4ad1hLwk7EX7sd1XS4Ct,0.33,0.586,0.843,11,-5.085,0,0.0471,0.0015,0.475,0.117,0.697,142.948,205307,4
Flashback - Toy Selectah Worldwide MX Reggae Version,Javiera Mena,Flashback Popurrí,2adT7t7iyvEjVPR9OEyt4r,0.37,0.647,0.796,5,-5.628,0,0.0845,0.00303,3.1e-06,0.104,0.706,90.005,229667,4
The Right Stars,Napkey,Orange EP,3i7xxiuE2njq9OaCBFjS3O,0.31,0.776,0.738,1,-7.919,0,0.0484,0.0293,0.743,0.0927,0.604,108.002,326667,4
She's Not There - (The Zombies cover),Owlle,France,0dz9cFDDSyj2VFqzXkzmx1,0.16,0.401,0.494,0,-9.187,1,0.032,0.683,0.00595,0.123,0.0372,114.724,175627,4
Poésies,CHATON,POSSIBLE,725Zrfm4Ilq8RzWZB68YFR,0.37,0.88,0.341,6,-11.843,0,0.451,0.648,0.182,0.111,0.472,151.868,278480,4
Je danse le mia,Bengale,Republica,5LsT2TM1OLDgmHxbRP4fZg,0.35,0.809,0.66,1,-5.63,1,0.0553,0.116,3.78e-05,0.209,0.786,95.0,213821,4
Inercia,MKRNI,Canciones,6QLvtmaZbRgbaUmFtnbor5,0.34,0.668,0.73,9,-6.595,0,0.0235,0.014,0.405,0.546,0.611,107.981,234240,4
"they told us it was hard, but they were wrong. - Edit",Ela Minus,el cielo no es de nadie,4jy79KdUDKgVYZkpaRCNY6,0.34,0.558,0.624,2,-9.508,0,0.0403,0.0572,0.595,0.364,0.147,129.879,225655,4
Microdancing,Babasónicos,Mucho,4RdcVT8qZw3W4cHhpeSVct,0.5,0.696,0.704,4,-6.307,1,0.0396,0.352,8.14e-05,0.0776,0.722,124.989,202707,4
L'amour parfait,Yelle,L'amour parfait,4haR6dW3UdBjhidpeYL62h,0.24,0.667,0.901,9,-3.719,0,0.0275,0.356,0.00393,0.0774,0.842,140.026,234994,4
Bouquet final,Yelle,Complètement fou,2Ml26UFwFntcVB2vSyWXoX,0.24,0.757,0.664,1,-4.641,0,0.0827,0.211,0.0,0.0622,0.851,120.993,254093,4
743,Miranda!,Fuerte,08WLghN4UZFMGN532uvako,0.48,0.849,0.759,9,-6.232,0,0.0304,0.0951,0.000121,0.127,0.948,110.983,206760,4
Lâcher prise,The Pirouettes,Lâcher prise,4NCoSxImV6CjzH5TJLAQL2,0.35,0.643,0.494,11,-8.41,0,0.028,0.0643,6.7e-06,0.088,0.757,136.022,264013,4
Bosque,Bomba Estéreo,Elegancia Tropical,7q2ULuNEG7FrpmTAw4iixK,0.25,0.723,0.508,2,-12.418,0,0.0671,0.445,0.83,0.206,0.715,120.971,292600,4
Alfama,Populous,Azulejos,2MqKlkkou3m7RP5xkEm7Hw,0.3,0.658,0.583,1,-10.711,1,0.0507,0.378,0.915,0.426,0.563,103.999,124847,3
Fading Away,Napkey,42,4qN8irNOBOn0JFtfKUnlnx,0.33,0.714,0.589,10,-7.991,0,0.0363,0.0134,0.0859,0.105,0.208,122.023,224000,4
Vacaciones en el Más Allá,Pedropiedra,Cripta y Vida,6UbAzavTNvySHWrETLFryF,0.47,0.785,0.835,0,-6.811,1,0.0356,0.26,3.29e-06,0.061,0.681,112.99,232560,4
C'est pas une vie,Yelle,Safari Disco Club,4VfNnXtde1edTA4G4VwkRv,0.26,0.861,0.643,0,-4.446,1,0.0739,0.13,0.0152,0.0513,0.831,155.021,214187,4
Tout va bien,Ezéchiel Pailhès,Tout va bien,7C8GR9DIPP67US9qBDRWZQ,0.38,0.928,0.245,1,-11.324,1,0.059,0.331,0.14,0.0714,0.613,95.0,283362,4
Distance,Isaac Delusion,Rust & Gold,7BTkvSvhMRr9hpvoPd8Z4N,0.36,0.488,0.72,6,-7.669,1,0.0445,0.127,0.00743,0.112,0.128,131.821,238347,4
Ciel radieux,The Pirouettes,Ciel radieux,1ywJqNTyQX6XdRH1MoVITN,0.36,0.755,0.374,9,-10.187,0,0.0623,0.861,0.000859,0.173,0.521,76.005,218067,4
Don,Miranda!,Sin Restricciones,4q7gVEuLB1FtIaxGYccUFy,0.4,0.841,0.737,6,-5.398,1,0.0866,0.0285,0.0,0.0511,0.946,119.964,183333,4
OK,Ela Minus,OK...,3aM3FQkVAbe4KoV6fu5p77,0.4,0.698,0.619,2,-12.999,0,0.035,0.126,0.613,0.709,0.555,118.008,260000,4
ADD SUV (feat. Pharrell Williams),Uffie,Sex Dreams And Denim Jeans,16I86wtJZ7Rn3N24PO4C3O,0.26,0.759,0.819,1,-6.417,1,0.0943,0.000845,0.0,0.129,0.564,117.963,209187,4
Lunatic Fight Jungle,Agar Agar,The Dog and the Future,61R34KLwTrNMs2KCi7rIFC,0.32,0.784,0.666,0,-8.564,1,0.0836,0.0987,0.865,0.129,0.961,125.987,259640,3
Cálido y Rojo,Miranda!,Fuerte,1026Aihn7HYsLjKjLHPid2,0.46,0.707,0.667,9,-6.134,1,0.0312,0.0231,0.00191,0.0998,0.695,128.002,209933,4
Dancing Alone,Camp Claude,Dancing Alone,0HOR3INs7Q74RCDy2a9lL6,0.3,0.782,0.481,11,-9.479,0,0.0454,0.0871,0.00226,0.159,0.719,126.976,205009,4
Nuevo mundo (feat. Juancho Marqués),Fuel Fandango,Nuevo mundo (feat. Juancho Marqués),4hklliK34BQpPNsoag1JmL,0.54,0.717,0.739,6,-7.417,1,0.0525,0.446,0.001,0.14,0.528,92.023,200870,4
"The walker – Recorded at RAK Studios, London",Christine and the Queens,Spotify Singles,27xSaNgubCeJLl5Ymh54R6,0.46,0.804,0.5,1,-8.746,1,0.0429,0.319,0.0108,0.103,0.493,107.02,248743,4
Valle de Valium,Babasónicos,Valle de Valium,639KxyOYhHgaovDipRf4RY,0.48,0.548,0.417,9,-7.064,0,0.0323,0.79,0.0,0.0765,0.284,78.085,127357,4
Nuits sans sommeil,Clea Vincent,Nuits sans sommeil,5Y8lc1PFBvS4a6yoLBCocW,0.33,0.798,0.478,0,-10.764,0,0.0383,0.027,0.622,0.0809,0.599,114.037,175400,4
Lunatic Fight Jungle - LeonxLeon Remix,Agar Agar,Lunatic Fight Jungle (LeonxLeon Remix),6KMj8k7U9JmNHhjuVqRlWy,0.31,0.766,0.861,7,-7.976,1,0.0432,0.0327,0.483,0.365,0.672,119.997,356733,3
Legend,Napkey,Legend,125foMA1C2QinBsopjVNEo,0.23,0.233,0.537,9,-10.008,0,0.0348,0.18,0.657,0.107,0.0612,95.034,166010,4
Chimie Physique,Yelle,Safari Disco Club,3JR8NwN7wdWz8uAaDMtFBZ,0.26,0.795,0.754,2,-4.154,0,0.0331,0.167,0.0131,0.191,0.618,123.988,234453,4
Quiero Verte Más,Francisca Valenzuela,Buen Soldado,58ivxJSccwundFnvKKgXdf,0.47,0.62,0.612,0,-5.328,1,0.31,0.256,4.68e-06,0.1,0.721,184.981,251707,4
Tengo el Power,Bomba Estéreo,Tengo el Power,5rbeA3yFYYlJiDHWjKI8b4,0.32,0.812,0.775,1,-5.661,1,0.0552,0.0875,0.00949,0.0632,0.642,128.041,144544,4
Amour du sol,Yelle,Pop Up,4UkjV4JPpefo4YumnHUntP,0.23,0.931,0.773,1,-7.034,0,0.0467,0.0581,8.43e-05,0.151,0.781,120.035,262933,4
Luz de Piedra de Luna,Javiera Mena,Mena,55XYDj1z6UvXTTxIL2oLHI,0.43,0.686,0.758,11,-6.458,0,0.0337,0.133,0.000929,0.0706,0.771,116.985,272227,4
Make It - A COLORS SHOW,Isaac Delusion,Make It - A COLORS SHOW,1TkIITdBV1mPlMb87ZxSkh,0.34,0.663,0.32,0,-10.25,1,0.0331,0.449,1.37e-05,0.305,0.286,114.976,277776,4
Vu (feat. Clap! Clap!),Populous,Night Safari,3zNNJmmBP9ZykOT76PdNFO,0.3,0.523,0.525,7,-15.024,1,0.0417,0.117,0.816,0.362,0.0954,146.002,277786,4
Siempre Tú,Fármacos,Estado de Gracia,122GGnM3Cu5Btn22n7Ep2w,0.4,0.486,0.87,11,-5.103,0,0.0276,0.00132,0.222,0.113,0.545,90.016,321707,4
La Niña Rica,Bomba Estéreo,Blow Up,2cFgGbc3eMmLv02kqeG4J3,0.18,0.727,0.944,8,-4.748,1,0.154,0.0489,3.68e-05,0.0636,0.744,121.996,212200,4
Do It,Camp Claude,Hero,1cPdFh1iV94Q9SV55DcMW3,0.33,0.543,0.709,8,-6.171,1,0.0375,0.000164,0.0789,0.155,0.306,77.018,220491,4
First Love,Uffie,Sex Dreams And Denim Jeans,3ILX6BS3wM96aMoevZISFw,0.24,0.836,0.732,11,-5.696,1,0.138,0.00759,0.00367,0.265,0.791,126.016,297387,4
La vita nuova - Tiger & Woods Remix,Christine and the Queens,La vita nuova (Remixes),6z5psp9miojuSWW6CWUZyV,0.26,0.683,0.593,7,-9.473,1,0.0396,9.4e-05,0.822,0.0354,0.559,119.998,338720,4
Comme si - EASYFUN Remix,Christine and the Queens,Comme si (Remixes),3MXQbwirZFpHbyw8sNXra0,0.22,0.796,0.489,11,-9.262,0,0.177,0.744,2.48e-05,0.114,0.762,115.979,172613,4
Sexy Planet,Bonnie Banane,Sexy Planet,04uDN3vq7PrRo2hFg1dYZ7,0.0,0.783,0.858,1,-5.606,1,0.411,0.0703,0.0,0.17,0.459,119.902,149987,4
Intuition,Bonnie Banane,Sexy Planet,5SgV84kzLeH5qP5BvNzJHg,0.0,0.528,0.125,5,-11.462,1,0.0795,0.934,0.000677,0.091,0.0626,101.943,80933,4
Béguin,Bonnie Banane,Sexy Planet,1xni4jDeFJEBRLwH5ESwAh,0.0,0.719,0.474,11,-8.486,1,0.435,0.149,1.05e-05,0.0884,0.279,119.797,218147,4
Cha-Cha-Cha,Bonnie Banane,Sexy Planet,7nuYTRAbNhsg435WOCVWqA,0.0,0.786,0.582,9,-9.838,0,0.384,0.282,1.38e-05,0.0903,0.895,169.97,184747,4
Deuil,Bonnie Banane,Sexy Planet,2i42DHhKwyUs8Z2YzlQiP0,0.0,0.435,0.307,5,-14.056,1,0.0622,0.917,0.00669,0.232,0.191,109.878,294293,4
Limites,Bonnie Banane,Sexy Planet,6BzDEEeKDwqtLXUfB2EOHg,0.0,0.801,0.363,0,-5.515,0,0.0404,0.228,5.44e-06,0.0996,0.498,98.363,138067,3
Les Papillons,Bonnie Banane,Sexy Planet,1IxyjFEJJhq3QYXuo7v6MR,0.0,0.543,0.476,6,-8.942,0,0.0447,0.575,0.0149,0.247,0.169,60.078,194187,4
Mauvaise Foi,Bonnie Banane,Sexy Planet,3a01YOjOkeQnmtqvtB1uKf,0.0,0.573,0.504,1,-7.286,0,0.325,0.344,0.00657,0.269,0.414,118.963,211667,4
Les Bijoux De La Reine,Bonnie Banane,Sexy Planet,42Jk8tnBNjnjPx0vOKHZ4M,0.0,0.616,0.118,9,-11.592,1,0.0527,0.965,0.0,0.172,0.171,109.877,79547,3
Flash,Bonnie Banane,Sexy Planet,49CenuMsRuyCA2605WLHoz,0.0,0.65,0.341,9,-9.051,1,0.0243,0.851,0.00335,0.111,0.219,102.993,169547,4
La Lune & Le Soleil,Bonnie Banane,Sexy Planet,0FFp2yfRvlXVI2iqZYKzFr,0.0,0.735,0.691,4,-4.991,0,0.077,0.0643,0.000362,0.0733,0.776,86.985,192040,4
Bluff,Bonnie Banane,Sexy Planet,4fjCUQLnCssvBIc4aceJQM,0.0,0.782,0.552,8,-6.072,0,0.194,0.44,6.68e-06,0.259,0.608,129.987,171253,4
Lento,Fármacos,Los Días Más Largos,6UbuXrN9ggREWlUB2tGRY6,0.4,0.513,0.674,2,-7.263,1,0.0255,0.0075,0.00694,0.118,0.462,143.958,239493,4
Plage isolée - Claap! Remix,Polo & Pan,Plage isolée,347UP4yLIfFdtdwPFI5enu,0.26,0.957,0.452,10,-11.078,0,0.128,0.0264,0.0105,0.28,0.766,110.995,393816,4
Aguetas,Usted Señalemelo,II,61jM1nDeNaCGYkJxdrqZYQ,0.49,0.641,0.536,11,-7.198,1,0.0427,0.0652,0.155,0.165,0.202,105.035,210341,4
Stellar Rock,Napkey,Solstice,2Nl7DdSt6TDpuzPI51KmpH,0.24,0.641,0.233,1,-11.302,1,0.0299,0.869,0.00294,0.104,0.4,113.649,127813,4
Comme si - Honey Dijon Remix,Christine and the Queens,Comme si (Remixes),1sKXxmAQvexq639LILItQV,0.24,0.793,0.449,7,-11.314,1,0.0448,7.43e-05,0.262,0.108,0.657,124.001,394680,4
Mar (Lo Que Siento) - Jamie Prado Remix,Bomba Estéreo,Amanecer (Remixed),6U5F1Wja78LgzYv9Bd4H8V,0.31,0.629,0.928,11,-5.346,0,0.0366,0.138,0.564,0.129,0.416,113.013,240493,4
Cool Cat - Juliette Armanet Version,Juliette Armanet,Petite Amie (Live & Bonus),3ujZZV420IftJmNMD8PLrI,0.32,0.76,0.462,1,-10.845,0,0.0395,0.643,0.217,0.0579,0.742,147.981,244253,4
La Clef,Bonnie Banane,La Clef,3ATGWO73Ykm0PxQSuDWyjl,0.3,0.846,0.469,7,-8.496,0,0.107,0.417,7.19e-06,0.136,0.51,124.01,173726,4
Château perdu,Clea Vincent,"Non mais oui, vol. 2",2GUDrsu3AHagYS2eDZKyRm,0.29,0.687,0.635,0,-8.661,0,0.0426,0.0583,0.000842,0.067,0.339,100.02,270000,4
Mexicali,Polo & Pan,Mexicali (Remixes),4P8pUrVxpYgBvCvJ60aei8,0.29,0.749,0.825,8,-5.119,1,0.0335,0.0185,0.468,0.104,0.577,121.014,373080,4
Jetaimejetaimejetaime,Emilie Simon,Franky Knight,0W798OT6yGOejCvk1Nn7G0,0.23,0.579,0.362,0,-9.751,1,0.0287,0.246,0.185,0.107,0.191,118.007,272107,4
Fantasmas,Miranda!,Safari,5RPdXtlqeRK4Qtgkix042H,0.49,0.691,0.843,2,-4.409,1,0.0389,0.038,0.0062,0.0557,0.485,126.001,214621,4
Las Demás,Babasónicos,Mucho,0PpcE48eM1V7EIkA34972n,0.5,0.577,0.55,4,-10.611,1,0.0303,0.282,0.0632,0.098,0.211,127.811,160747,4
Mon meilleur ami,Yelle,Pop Up,0qy4ur5VnoC5mzYdvuxIIY,0.22,0.878,0.784,11,-5.857,0,0.174,0.00635,0.00488,0.0769,0.935,148.026,237373,4
Flashback,Javiera Mena,Flashback,1na7nf0E4zxiFbN8K7hbfr,0.43,0.766,0.581,0,-6.344,0,0.166,0.0615,0.0,0.0912,0.61,113.939,182291,4
Espada,Javiera Mena,Otra Era,74JGKtGEQjx2gXZgSR4v93,0.47,0.658,0.916,0,-4.304,1,0.027,0.00184,0.000912,0.369,0.916,127.008,254126,4
Y qué,Babasónicos,Infame,49TvST0pVJdZ1ZztrT7DnQ,0.49,0.629,0.866,9,-5.491,1,0.0355,0.0591,0.0558,0.109,0.952,137.011,187478,4
Bahia,Clea Vincent,Tropi-cléa 2,3URszLxGSmpX2dHXyLG0eD,0.26,0.63,0.634,5,-11.982,1,0.0344,0.488,0.348,0.0486,0.444,94.869,200907,4
Rivolta,Polo & Pan,Rivolta - EP,2HZe2POprD1uAIfR6APT8C,0.31,0.553,0.512,9,-10.078,0,0.063,0.113,0.916,0.119,0.447,92.885,311576,4
All in All,Superjava,All in All,4CBZPeVKegeX7dLAXPF6CD,0.31,0.624,0.676,2,-6.896,0,0.0538,0.29,1.39e-06,0.0811,0.32,118.011,221072,4
Qui sait,Ezéchiel Pailhès,Divine,7oF5VnIPiVyZxWQurUXh5Z,0.37,0.767,0.454,5,-10.599,0,0.0334,0.667,0.956,0.0973,0.686,95.002,208893,4
Land,Napkey,Nectar,4nRmqocVCcBqFaO5tBVvxa,0.37,0.587,0.476,2,-9.222,0,0.0306,0.167,0.0101,0.116,0.106,119.97,187500,4
La piscine (L'Impératrice Remix),Hypnolove,La piscine - EP,643iQy4pnifyiVoC6YRk0y,0.29,0.765,0.647,5,-8.511,0,0.0424,0.00677,0.131,0.0624,0.535,120.014,300040,4
Trap,Camp Claude,Hurricanes,0e02AqQ3e5dsbhijFKzwR6,0.31,0.591,0.628,9,-6.021,0,0.031,0.00234,5.55e-05,0.189,0.381,94.017,150806,4
Paco Vampiro,Alex Anwandter,Paco Vampiro,2otUwrengshAA1KlSTCZvR,0.47,0.862,0.873,9,-6.17,0,0.0553,0.00514,0.00181,0.354,0.962,128.028,201285,4
Toyboat,Populous,Toyboat,0zwkTalZ8v0qrBMZwWVgEy,0.38,0.7,0.645,2,-9.924,1,0.0645,0.0979,0.756,0.109,0.565,160.004,177093,4
El Colmo - En Vivo,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),41FKfLVgzvmpTOwweamF97,0.49,0.665,0.573,6,-8.713,0,0.034,0.731,1.38e-05,0.696,0.339,119.948,179480,4
Baisers volés,The Pirouettes,Baisers volés,1N166pmIHJUXWpRirss17O,0.29,0.786,0.517,1,-8.022,1,0.0459,0.0524,0.00079,0.0604,0.549,103.965,179013,4
On ne meurt plus d'amour,Robi,L'hiver et la joie,0aOn2mNlsE0Ql2VT0x3dTy,0.34,0.646,0.611,6,-8.949,0,0.0407,0.16,0.286,0.0668,0.445,111.03,266453,4
Bye Bye Papaye,Antena,Camino Del Sol,39xYBGSqKmW7sVyAFhsHmd,0.24,0.614,0.331,9,-17.201,0,0.0337,0.856,0.0624,0.175,0.369,141.779,262467,4
Somos Dos - Motiff Remix,Bomba Estéreo,Amanecer (Remixed),0hF9b9N2WQOOxs9T9o8l7R,0.3,0.745,0.864,8,-4.67,1,0.0514,0.0256,0.529,0.0884,0.685,99.995,215560,4
Guachita,Tunacola,Todos los Veranos del Mundo,5VN1XdYltgHjqsOh4kGrsD,0.4,0.418,0.655,3,-6.112,1,0.0523,0.518,2.08e-05,0.0834,0.376,73.825,204173,4
Winter in the Sun,Hypnolove,Ghost Carnival,7owADLiEgV7WqEwJsr9uEF,0.33,0.762,0.767,0,-6.04,0,0.0405,0.0518,0.206,0.0882,0.904,124.022,218627,4
Lo Que Siento por Ti,Miranda!,Miranda Es Imposible!,6jwG1e9lOKKYNNVrTDhTNm,0.48,0.525,0.791,2,-4.987,1,0.0332,0.101,0.0,0.0827,0.838,188.038,192507,4
Nanã,Polo & Pan,Canopée,5JM9DkgW3tAlUqogCXw9KE,0.27,0.682,0.693,4,-6.77,0,0.0333,0.22,0.104,0.23,0.335,94.017,190194,3
Last Thoughts - KarlK Remix,Napkey,Last Thoughts (Remixes),15WbXitewsTnJvtGcIbcjM,0.25,0.852,0.415,1,-9.374,0,0.0781,0.005,0.0626,0.0659,0.661,119.982,212000,4
Matador,Bomba Estéreo,Carnaval Toda La Vida! - Tributo a Los Fabulosos Cadillacs,2K4g1eekRYVqPq2Q3akion,0.31,0.802,0.881,11,-4.334,0,0.193,0.0634,0.0,0.0644,0.774,174.039,198612,4
On a déjà,Hollydays,Hollywood Bizarre,3Z14EDxG2mi7ubwf3rpQna,0.35,0.761,0.563,5,-8.182,0,0.0376,0.0359,8.83e-05,0.134,0.701,121.017,164336,4
Sisséxa,Antena,Camino Del Sol,6cPsAJrVEs1Tg07Eb8LhtD,0.21,0.636,0.492,4,-11.18,1,0.0505,0.84,0.0292,0.226,0.817,86.247,190733,4
À la Folie – Hageshiku - Japanese version,Juliette Armanet,À la Folie - Hageshiku (Japanese version),32ky3kt63m3Ha8QyKEKWQN,0.33,0.716,0.615,5,-4.737,1,0.0239,0.0859,0.058,0.1,0.259,102.948,238921,4
Ataole - Remix,Bomba Estéreo,Kitsch Pop,1J383lAeFlhUlpYWO89DqB,0.18,0.668,0.804,8,-6.421,0,0.0397,0.0064,0.00594,0.247,0.689,117.009,308271,4
A War Is Coming,Jeanne Added,Be Sensational,4xeW5ZakgtFMjIp6SvpFIC,0.4,0.576,0.345,2,-7.007,1,0.032,0.133,1.42e-06,0.133,0.568,77.995,155993,4
Tómame,Francisca Valenzuela,La Fortaleza,0mvRMcdYe8Wlo9dFbhfXpN,0.45,0.838,0.559,6,-5.813,0,0.061,0.00542,0.000604,0.196,0.755,125.064,187227,4
Art Of Uff,Uffie,Sex Dreams And Denim Jeans,4mKEP1ZOCpnoH8BcIlNE2M,0.21,0.69,0.704,11,-6.043,1,0.0337,0.311,0.000215,0.103,0.704,142.044,185067,4
No Regrets,Uffie,Tokyo Love Hotel,2tAXJtlhqsT7kJoH4yTGhx,0.22,0.804,0.429,5,-8.47,1,0.0582,0.059,1.24e-05,0.0764,0.512,136.004,165882,4
À cause des garçons - Tepr Remix,Yelle,Kitsuné Maison Compilation 5,6WfnIKyhSmZpfJoV0Ld6jK,0.29,0.681,0.815,2,-5.12,1,0.0588,0.000258,0.852,0.0744,0.967,127.964,172000,4
Puesto - [Blank],Babasónicos,Anoche,14Hv9tOOjiuSKYPgArmAQG,0.34,0.592,0.727,5,-6.457,1,0.024,0.361,0.00437,0.114,0.663,102.987,206093,4
Sous la Pluie,Juliette Armanet,Petite Amie (Edition Délice),1BqSRusAMnOjY7FaemoZP5,0.38,0.663,0.108,5,-11.516,0,0.0349,0.98,0.00195,0.125,0.226,133.545,196133,4
Popscuro,CLUBZ,Popscuro,3Ur4aYyCA4Vp5jh8eWq86i,0.31,0.692,0.666,2,-8.198,1,0.0379,0.482,0.633,0.215,0.506,124.024,236961,4
Mañana,Usted Señalemelo,II,0K06J7PCBuocVNdDIFAAHi,0.48,0.564,0.675,0,-6.56,0,0.0279,0.0162,0.17,0.224,0.287,120.041,205366,4
Yo No Te Pido la Luna,Javiera Mena,Esquemas Juveniles,4SFnGr7vly55T2PBLYtZ6c,0.46,0.702,0.75,11,-5.608,1,0.0289,0.0496,0.00894,0.121,0.594,118.009,223027,4
Mal poli,Yelle,Pop Up,3ygA3p2qb96FuzDLRXFwIN,0.21,0.82,0.86,0,-4.749,1,0.124,0.0959,0.0475,0.0229,0.862,147.994,174680,4
Dire qu'on va tous mourir,Yelle,Complètement fou,45J7Dm6gPJCybsLApB8lMT,0.22,0.725,0.448,2,-11.207,1,0.0331,0.797,0.0934,0.125,0.35,129.992,93853,4
ADD SUV (feat. Pharrell Williams) - Armand Van Helden Vocal Remix,Uffie,ADD SUV,1876YUMOP0O9YltzKJ5gNF,0.24,0.817,0.968,6,-5.477,0,0.131,0.00635,5.66e-05,0.0384,0.507,125.004,315351,4
Duke,Agar Agar,The Dog and the Future,6UmbjXZbnzcRJu2ZYCVkS5,0.31,0.337,0.181,8,-12.837,1,0.0449,0.766,1.06e-06,0.156,0.288,93.877,164893,4
Buen Soldado,Francisca Valenzuela,Buen Soldado,7AuMWm4qexgtnFYnFY46FG,0.46,0.556,0.907,6,-4.519,0,0.0496,0.592,0.0428,0.103,0.629,168.01,220533,4
Desert - Thievery Corporation Mix,Emilie Simon,Desert,2DTw1WEzW2G7MKnpKLGoCS,0.3,0.722,0.558,7,-6.335,1,0.0492,0.414,0.3,0.137,0.488,82.005,194720,4
The Eye Of The Moon,Emilie Simon,Mue,4n4O5E6YDFXO4Kp67P3UPC,0.15,0.639,0.339,9,-11.101,1,0.0286,0.76,0.0826,0.0964,0.288,118.087,234680,3
No Van a Parar,Peces Raros,Anestesia,1GLYsZMbHm72Uy2QvzdgDQ,0.42,0.594,0.693,5,-7.684,0,0.0831,0.0282,0.901,0.11,0.597,122.045,286425,4
Ça ira ça ira,The Pirouettes,Monopolis,2UreSyQk4xTAskvX4Borxh,0.33,0.783,0.696,0,-6.678,0,0.0719,0.0778,3.18e-05,0.0928,0.883,110.007,213280,4
What Goes Around,Philippe Cohen Solal,What Goes Around,70BbBt9exgmQnJlRiwpqPe,0.38,0.714,0.784,6,-7.163,0,0.119,0.00174,5.79e-05,0.0901,0.599,91.986,218524,4
Suficiente,Babasónicos,Suficiente,07lP2RVrouzThLF2YrQhNY,0.47,0.732,0.442,8,-8.474,1,0.0271,0.429,1.13e-06,0.121,0.262,107.033,244640,4
Que veux-tu (Madeon Remix) [Bonus Track],Yelle,Safari Disco Club,3F41lJSgsPQyUU5NDnGZJk,0.33,0.612,0.799,11,-3.261,0,0.0345,0.00232,8.35e-05,0.205,0.266,124.99,238085,4
Putita - En Vivo,Babasónicos,Desde Adentro - Impuesto de Fe (En Vivo),5uUxYqx7h1KF5LR7rVQpN5,0.52,0.493,0.837,0,-7.265,1,0.0362,0.289,5.84e-05,0.973,0.807,102.594,221907,4
Ponte Bomb,Bomba Estéreo,Ponte Bomb EP,1iNBoLE3zCE0M1KTsDAwS0,0.18,0.763,0.801,1,-5.055,1,0.081,0.00213,0.4,0.104,0.271,124.963,253333,4
En Privado,Babasónicos,A Propósito,0ZyNiSXRbq68lmBjV0vJkR,0.49,0.675,0.652,2,-6.116,1,0.0308,0.729,1.1e-05,0.0719,0.634,84.035,234627,4
Celofán,Babasónicos,Romantisísmico,1sNz5k4POwNzx9AZUdyjNK,0.5,0.681,0.356,0,-12.427,1,0.0359,0.811,0.0,0.171,0.131,120.053,195013,4
Gengis - Red Axes Remix,Polo & Pan,Gengis,3eRrnxpVwuHyieL0s2NdZc,0.29,0.687,0.937,8,-8.25,1,0.0419,0.072,0.851,0.099,0.509,120.009,447800,4
El Profe,Miranda!,El Templo del Pop,0ZzwAoc9yfYbLuQMizMNi7,0.43,0.805,0.809,6,-3.991,1,0.263,0.0562,0.000278,0.0384,0.972,170.976,176040,4
Recto Verso - Paradis Radio Remix,Paradis,Recto Versions,6YH9FdiLyPXxf6aEB8h7IZ,0.24,0.76,0.653,0,-7.126,1,0.0365,0.0485,0.401,0.0755,0.883,126.006,212920,4
Tú Detrás de Todo,Fármacos,Tú Detrás de Todo,6CY2g39NtKYXmwLC2eu2n2,0.37,0.631,0.406,6,-12.487,1,0.0491,0.502,0.188,0.228,0.32,121.984,195701,4
IR,Rubio,Mango Negro,0w00c75mDwOF4hG5xJL4cL,0.34,0.749,0.674,4,-7.008,0,0.0645,0.381,0.812,0.114,0.265,99.998,272513,4
Noelle a Hawaii,Antena,Camino Del Sol,6McXL1O9uIGtjEeTrKQzjp,0.2,0.601,0.681,2,-11.762,0,0.0338,0.528,0.0749,0.0837,0.364,136.181,207560,4
Du sang sur les congas - Extended version,Clea Vincent,Tropi-cléa 2,7vOPD60mmdZ73sxcTOCiLI,0.22,0.73,0.692,9,-8.753,0,0.0391,0.357,0.00288,0.0655,0.934,103.024,219813,4
Enamorada,Miranda!,El Disco de Tu Corazón,5mE03INQwKsRKxFsrzlvNY,0.43,0.719,0.913,4,-5.459,0,0.0391,0.00679,3.37e-05,0.116,0.961,134.995,193160,4
Peces,Francisca Valenzuela,Muérdete La Lengua (Edición Especial),1wDQYLCxPRyMbvamYJiFIU,0.48,0.534,0.664,0,-6.016,1,0.0242,0.00978,0.0,0.266,0.698,102.498,233480,4
FroYo for Your Tears,Uffie,FroYo for Your Tears,4NiAcn0LXHy4LFMYdanjzW,0.22,0.537,0.775,8,-6.737,1,0.0783,0.195,5.31e-06,0.198,0.68,173.699,184869,4
Templos,CLUBZ,Templos,08nCggIJ1q30XYxkktE2uT,0.32,0.631,0.673,0,-7.198,1,0.0562,0.172,0.157,0.0813,0.555,121.034,283636,4
Cuando Quieras,Fármacos,Cuando Quieras,6pZNR7BTh69TBrJBAXgJWg,0.37,0.641,0.501,9,-7.031,0,0.0339,0.00579,0.00126,0.139,0.667,131.987,203783,4
Las Siete Potencias,Bomba Estéreo,Reggae Nacional,25BOeWzSLY7sDuuvDEsFzs,0.17,0.629,0.765,4,-7.068,0,0.034,0.00345,0.767,0.445,0.534,91.015,176248,4
